time	sig 0	sig 1
 20.080	 -0.070	  0.165
 20.084	 -0.090	  0.195
 20.088	 -0.090	  0.195
 20.092	 -0.070	  0.205
 20.096	 -0.050	  0.230
 20.100	 -0.085	  0.235
 20.104	 -0.105	  0.235
 20.108	 -0.095	  0.230
 20.112	 -0.090	  0.230
 20.116	 -0.100	  0.215
 20.120	 -0.075	  0.215
 20.124	 -0.065	  0.230
 20.128	 -0.060	  0.240
 20.132	 -0.090	  0.235
 20.136	 -0.090	  0.255
 20.140	 -0.115	  0.250
 20.144	 -0.120	  0.225
 20.148	 -0.125	  0.225
 20.152	 -0.120	  0.230
 20.156	 -0.120	  0.210
 20.160	 -0.110	  0.185
 20.164	 -0.110	  0.185
 20.168	 -0.120	  0.170
 20.172	 -0.085	  0.190
 20.176	 -0.090	  0.200
 20.180	 -0.110	  0.180
 20.184	 -0.115	  0.170
 20.188	 -0.155	  0.195
 20.192	 -0.150	  0.200
 20.196	 -0.150	  0.200
 20.200	 -0.140	  0.185
 20.204	 -0.165	  0.185
 20.208	 -0.130	  0.170
 20.212	 -0.145	  0.155
 20.216	 -0.155	  0.160
 20.220	 -0.160	  0.150
 20.224	 -0.150	  0.180
 20.228	 -0.185	  0.155
 20.232	 -0.165	  0.150
 20.236	 -0.160	  0.145
 20.240	 -0.175	  0.150
 20.244	 -0.175	  0.140
 20.248	 -0.155	  0.135
 20.252	 -0.150	  0.115
 20.256	 -0.130	  0.115
 20.260	 -0.110	  0.145
 20.264	 -0.125	  0.125
 20.268	 -0.125	  0.150
 20.272	 -0.120	  0.140
 20.276	 -0.120	  0.105
 20.280	 -0.115	  0.100
 20.284	 -0.165	  0.080
 20.288	 -0.160	  0.105
 20.292	 -0.180	  0.105
 20.296	 -0.150	  0.090
 20.300	 -0.130	  0.060
 20.304	 -0.165	  0.090
 20.308	 -0.185	  0.075
 20.312	 -0.200	  0.100
 20.316	 -0.150	  0.100
 20.320	 -0.130	  0.065
 20.324	 -0.130	  0.060
 20.328	 -0.160	  0.075
 20.332	 -0.190	  0.070
 20.336	 -0.195	  0.095
 20.340	 -0.165	  0.090
 20.344	 -0.110	  0.085
 20.348	 -0.110	  0.090
 20.352	 -0.090	  0.075
 20.356	 -0.030	  0.050
 20.360	 -0.040	  0.040
 20.364	 -0.040	  0.055
 20.368	 -0.080	  0.065
 20.372	 -0.065	  0.060
 20.376	 -0.070	  0.075
 20.380	 -0.060	  0.060
 20.384	 -0.040	  0.080
 20.388	 -0.005	  0.060
 20.392	 -0.010	  0.080
 20.396	 -0.040	  0.060
 20.400	 -0.055	  0.065
 20.404	 -0.060	  0.105
 20.408	 -0.050	  0.075
 20.412	 -0.050	  0.055
 20.416	 -0.070	  0.050
 20.420	 -0.090	  0.065
 20.424	 -0.045	  0.065
 20.428	 -0.030	  0.070
 20.432	 -0.040	  0.090
 20.436	 -0.025	  0.075
 20.440	  0.020	  0.070
 20.444	  0.020	  0.075
 20.448	  0.040	  0.090
 20.452	  0.050	  0.090
 20.456	  0.055	  0.120
 20.460	  0.040	  0.115
 20.464	  0.060	  0.105
 20.468	  0.050	  0.135
 20.472	  0.045	  0.120
 20.476	  0.050	  0.095
 20.480	  0.080	  0.095
 20.484	  0.085	  0.095
 20.488	  0.055	  0.040
 20.492	  0.025	 -0.025
 20.496	  0.000	 -0.045
 20.500	  0.000	 -0.055
 20.504	 -0.040	 -0.050
 20.508	 -0.125	 -0.030
 20.512	 -0.290	 -0.030
 20.516	 -0.360	 -0.050
 20.520	 -0.380	 -0.020
 20.524	 -0.370	  0.000
 20.528	 -0.345	  0.030
 20.532	 -0.335	  0.005
 20.536	 -0.310	 -0.025
 20.540	 -0.310	 -0.030
 20.544	 -0.345	 -0.020
 20.548	 -0.320	 -0.010
 20.552	 -0.270	 -0.015
 20.556	 -0.095	  0.005
 20.560	  0.245	  0.110
 20.564	  0.645	  0.115
 20.568	  0.900	  0.145
 20.572	  1.095	  0.125
 20.576	  1.155	  0.050
 20.580	  0.800	 -0.175
 20.584	 -0.060	 -0.520
 20.588	 -0.945	 -0.860
 20.592	 -1.480	 -1.185
 20.596	 -1.700	 -1.405
 20.600	 -1.665	 -1.575
 20.604	 -1.545	 -1.720
 20.608	 -1.300	 -1.725
 20.612	 -0.985	 -1.560
 20.616	 -0.710	 -1.290
 20.620	 -0.550	 -1.055
 20.624	 -0.510	 -0.810
 20.628	 -0.495	 -0.555
 20.632	 -0.470	 -0.335
 20.636	 -0.465	 -0.175
 20.640	 -0.435	 -0.090
 20.644	 -0.430	 -0.035
 20.648	 -0.430	  0.000
 20.652	 -0.420	  0.000
 20.656	 -0.420	  0.020
 20.660	 -0.415	  0.015
 20.664	 -0.400	  0.030
 20.668	 -0.435	  0.045
 20.672	 -0.435	  0.050
 20.676	 -0.430	  0.045
 20.680	 -0.440	  0.045
 20.684	 -0.480	  0.025
 20.688	 -0.490	  0.035
 20.692	 -0.460	  0.040
 20.696	 -0.465	  0.050
 20.700	 -0.435	  0.065
 20.704	 -0.450	  0.040
 20.708	 -0.465	  0.040
 20.712	 -0.470	  0.050
 20.716	 -0.480	  0.055
 20.720	 -0.530	  0.080
 20.724	 -0.545	  0.080
 20.728	 -0.545	  0.060
 20.732	 -0.525	  0.085
 20.736	 -0.510	  0.065
 20.740	 -0.525	  0.045
 20.744	 -0.540	  0.080
 20.748	 -0.580	  0.075
 20.752	 -0.595	  0.060
 20.756	 -0.605	  0.070
 20.760	 -0.640	  0.060
 20.764	 -0.680	  0.065
 20.768	 -0.690	  0.050
 20.772	 -0.720	  0.030
 20.776	 -0.740	  0.030
 20.780	 -0.770	  0.005
 20.784	 -0.790	 -0.015
 20.788	 -0.825	 -0.010
 20.792	 -0.860	 -0.050
 20.796	 -0.895	 -0.030
 20.800	 -0.885	 -0.035
 20.804	 -0.905	 -0.035
 20.808	 -0.940	 -0.055
 20.812	 -0.995	 -0.070
 20.816	 -1.000	 -0.075
 20.820	 -1.010	 -0.085
 20.824	 -1.035	 -0.070
 20.828	 -1.065	 -0.120
 20.832	 -1.075	 -0.145
 20.836	 -1.080	 -0.120
 20.840	 -1.085	 -0.140
 20.844	 -1.100	 -0.150
 20.848	 -1.095	 -0.155
 20.852	 -1.100	 -0.160
 20.856	 -1.090	 -0.165
 20.860	 -1.090	 -0.170
 20.864	 -1.060	 -0.200
 20.868	 -1.020	 -0.195
 20.872	 -0.975	 -0.215
 20.876	 -0.900	 -0.225
 20.880	 -0.845	 -0.225
 20.884	 -0.780	 -0.225
 20.888	 -0.750	 -0.200
 20.892	 -0.710	 -0.205
 20.896	 -0.665	 -0.170
 20.900	 -0.630	 -0.165
 20.904	 -0.600	 -0.130
 20.908	 -0.550	 -0.120
 20.912	 -0.510	 -0.115
 20.916	 -0.495	 -0.075
 20.920	 -0.440	 -0.040
 20.924	 -0.390	 -0.030
 20.928	 -0.355	  0.005
 20.932	 -0.340	  0.025
 20.936	 -0.320	  0.025
 20.940	 -0.330	  0.040
 20.944	 -0.330	  0.070
 20.948	 -0.310	  0.070
 20.952	 -0.315	  0.100
 20.956	 -0.305	  0.100
 20.960	 -0.275	  0.110
 20.964	 -0.255	  0.115
 20.968	 -0.240	  0.130
 20.972	 -0.220	  0.105
 20.976	 -0.240	  0.120
 20.980	 -0.275	  0.115
 20.984	 -0.260	  0.115
 20.988	 -0.260	  0.115
 20.992	 -0.265	  0.135
 20.996	 -0.255	  0.135
 21.000	 -0.275	  0.120
 21.004	 -0.285	  0.105
 21.008	 -0.285	  0.115
 21.012	 -0.275	  0.130
 21.016	 -0.275	  0.145
 21.020	 -0.250	  0.130
 21.024	 -0.250	  0.125
 21.028	 -0.255	  0.120
 21.032	 -0.285	  0.125
 21.036	 -0.310	  0.110
 21.040	 -0.295	  0.110
 21.044	 -0.305	  0.115
 21.048	 -0.290	  0.115
 21.052	 -0.280	  0.110
 21.056	 -0.280	  0.080
 21.060	 -0.300	  0.120
 21.064	 -0.290	  0.120
 21.068	 -0.285	  0.145
 21.072	 -0.300	  0.130
 21.076	 -0.325	  0.125
 21.080	 -0.345	  0.110
 21.084	 -0.330	  0.110
 21.088	 -0.335	  0.070
 21.092	 -0.320	  0.090
 21.096	 -0.315	  0.085
 21.100	 -0.285	  0.085
 21.104	 -0.280	  0.090
 21.108	 -0.290	  0.105
 21.112	 -0.315	  0.075
 21.116	 -0.320	  0.125
 21.120	 -0.355	  0.110
 21.124	 -0.335	  0.085
 21.128	 -0.330	  0.085
 21.132	 -0.330	  0.095
 21.136	 -0.330	  0.085
 21.140	 -0.320	  0.075
 21.144	 -0.315	  0.060
 21.148	 -0.310	  0.070
 21.152	 -0.305	  0.080
 21.156	 -0.315	  0.055
 21.160	 -0.330	  0.070
 21.164	 -0.335	  0.070
 21.168	 -0.340	  0.085
 21.172	 -0.335	  0.090
 21.176	 -0.330	  0.100
 21.180	 -0.330	  0.095
 21.184	 -0.310	  0.095
 21.188	 -0.305	  0.115
 21.192	 -0.310	  0.115
 21.196	 -0.300	  0.110
 21.200	 -0.300	  0.090
 21.204	 -0.315	  0.100
 21.208	 -0.360	  0.090
 21.212	 -0.365	  0.065
 21.216	 -0.350	  0.085
 21.220	 -0.360	  0.100
 21.224	 -0.320	  0.110
 21.228	 -0.305	  0.100
 21.232	 -0.295	  0.095
 21.236	 -0.310	  0.100
 21.240	 -0.300	  0.075
 21.244	 -0.315	  0.075
 21.248	 -0.320	  0.080
 21.252	 -0.350	  0.080
 21.256	 -0.355	  0.080
 21.260	 -0.345	  0.095
 21.264	 -0.340	  0.095
 21.268	 -0.315	  0.090
 21.272	 -0.315	  0.100
 21.276	 -0.285	  0.085
 21.280	 -0.290	  0.060
 21.284	 -0.285	  0.085
 21.288	 -0.260	  0.095
 21.292	 -0.225	  0.080
 21.296	 -0.240	  0.095
 21.300	 -0.220	  0.100
 21.304	 -0.210	  0.160
 21.308	 -0.180	  0.170
 21.312	 -0.165	  0.175
 21.316	 -0.125	  0.165
 21.320	 -0.135	  0.165
 21.324	 -0.140	  0.170
 21.328	 -0.125	  0.150
 21.332	 -0.130	  0.140
 21.336	 -0.170	  0.110
 21.340	 -0.195	  0.075
 21.344	 -0.220	  0.050
 21.348	 -0.250	  0.010
 21.352	 -0.260	  0.005
 21.356	 -0.300	  0.030
 21.360	 -0.320	  0.025
 21.364	 -0.320	  0.060
 21.368	 -0.305	  0.050
 21.372	 -0.320	  0.070
 21.376	 -0.345	  0.060
 21.380	 -0.350	  0.030
 21.384	 -0.360	  0.050
 21.388	 -0.360	  0.040
 21.392	 -0.340	  0.020
 21.396	 -0.290	  0.045
 21.400	 -0.200	  0.060
 21.404	 -0.065	  0.075
 21.408	  0.155	  0.145
 21.412	  0.475	  0.180
 21.416	  0.745	  0.195
 21.420	  0.920	  0.190
 21.424	  0.985	  0.115
 21.428	  0.765	 -0.060
 21.432	  0.025	 -0.385
 21.436	 -0.870	 -0.715
 21.440	 -1.475	 -1.050
 21.444	 -1.690	 -1.290
 21.448	 -1.670	 -1.480
 21.452	 -1.525	 -1.630
 21.456	 -1.325	 -1.665
 21.460	 -1.045	 -1.565
 21.464	 -0.825	 -1.350
 21.468	 -0.650	 -1.090
 21.472	 -0.555	 -0.830
 21.476	 -0.510	 -0.590
 21.480	 -0.495	 -0.365
 21.484	 -0.475	 -0.200
 21.488	 -0.475	 -0.070
 21.492	 -0.445	 -0.025
 21.496	 -0.425	  0.020
 21.500	 -0.420	  0.035
 21.504	 -0.430	  0.035
 21.508	 -0.405	  0.070
 21.512	 -0.430	  0.065
 21.516	 -0.450	  0.065
 21.520	 -0.430	  0.065
 21.524	 -0.430	  0.080
 21.528	 -0.455	  0.080
 21.532	 -0.430	  0.075
 21.536	 -0.470	  0.050
 21.540	 -0.460	  0.060
 21.544	 -0.445	  0.055
 21.548	 -0.450	  0.080
 21.552	 -0.455	  0.070
 21.556	 -0.455	  0.065
 21.560	 -0.480	  0.090
 21.564	 -0.525	  0.080
 21.568	 -0.545	  0.065
 21.572	 -0.530	  0.090
 21.576	 -0.510	  0.085
 21.580	 -0.535	  0.085
 21.584	 -0.520	  0.085
 21.588	 -0.515	  0.075
 21.592	 -0.530	  0.090
 21.596	 -0.565	  0.100
 21.600	 -0.570	  0.095
 21.604	 -0.610	  0.095
 21.608	 -0.655	  0.060
 21.612	 -0.670	  0.055
 21.616	 -0.715	  0.050
 21.620	 -0.725	  0.060
 21.624	 -0.745	  0.055
 21.628	 -0.755	  0.035
 21.632	 -0.775	  0.015
 21.636	 -0.790	  0.030
 21.640	 -0.805	  0.015
 21.644	 -0.860	  0.000
 21.648	 -0.905	 -0.010
 21.652	 -0.945	 -0.015
 21.656	 -0.970	 -0.020
 21.660	 -0.980	 -0.050
 21.664	 -1.010	 -0.070
 21.668	 -1.010	 -0.075
 21.672	 -1.030	 -0.080
 21.676	 -1.040	 -0.080
 21.680	 -1.060	 -0.110
 21.684	 -1.090	 -0.125
 21.688	 -1.080	 -0.115
 21.692	 -1.125	 -0.140
 21.696	 -1.115	 -0.155
 21.700	 -1.110	 -0.185
 21.704	 -1.130	 -0.170
 21.708	 -1.090	 -0.210
 21.712	 -1.070	 -0.195
 21.716	 -1.040	 -0.195
 21.720	 -0.980	 -0.210
 21.724	 -0.930	 -0.215
 21.728	 -0.870	 -0.225
 21.732	 -0.835	 -0.215
 21.736	 -0.790	 -0.215
 21.740	 -0.765	 -0.215
 21.744	 -0.715	 -0.185
 21.748	 -0.640	 -0.185
 21.752	 -0.600	 -0.140
 21.756	 -0.560	 -0.130
 21.760	 -0.520	 -0.115
 21.764	 -0.495	 -0.080
 21.768	 -0.460	 -0.060
 21.772	 -0.425	 -0.040
 21.776	 -0.410	 -0.040
 21.780	 -0.400	 -0.005
 21.784	 -0.395	  0.000
 21.788	 -0.380	 -0.010
 21.792	 -0.385	  0.000
 21.796	 -0.365	  0.050
 21.800	 -0.340	  0.055
 21.804	 -0.320	  0.080
 21.808	 -0.330	  0.090
 21.812	 -0.315	  0.095
 21.816	 -0.300	  0.110
 21.820	 -0.305	  0.120
 21.824	 -0.300	  0.125
 21.828	 -0.325	  0.110
 21.832	 -0.315	  0.140
 21.836	 -0.310	  0.105
 21.840	 -0.320	  0.130
 21.844	 -0.315	  0.130
 21.848	 -0.310	  0.135
 21.852	 -0.295	  0.115
 21.856	 -0.300	  0.120
 21.860	 -0.295	  0.110
 21.864	 -0.305	  0.135
 21.868	 -0.295	  0.130
 21.872	 -0.310	  0.140
 21.876	 -0.320	  0.120
 21.880	 -0.315	  0.115
 21.884	 -0.315	  0.135
 21.888	 -0.330	  0.115
 21.892	 -0.320	  0.110
 21.896	 -0.325	  0.100
 21.900	 -0.315	  0.110
 21.904	 -0.320	  0.120
 21.908	 -0.325	  0.110
 21.912	 -0.345	  0.110
 21.916	 -0.345	  0.110
 21.920	 -0.345	  0.095
 21.924	 -0.350	  0.105
 21.928	 -0.345	  0.085
 21.932	 -0.345	  0.075
 21.936	 -0.320	  0.090
 21.940	 -0.305	  0.095
 21.944	 -0.320	  0.095
 21.948	 -0.300	  0.085
 21.952	 -0.315	  0.085
 21.956	 -0.325	  0.090
 21.960	 -0.300	  0.110
 21.964	 -0.235	  0.100
 21.968	 -0.160	  0.075
 21.972	 -0.155	  0.075
 21.976	 -0.145	  0.075
 21.980	 -0.160	  0.070
 21.984	 -0.130	  0.075
 21.988	 -0.125	  0.075
 21.992	 -0.145	  0.065
 21.996	 -0.135	  0.085
 22.000	 -0.120	  0.070
 22.004	 -0.140	  0.075
 22.008	 -0.140	  0.075
 22.012	 -0.135	  0.065
 22.016	 -0.140	  0.045
 22.020	 -0.135	  0.060
 22.024	 -0.120	  0.055
 22.028	 -0.120	  0.070
 22.032	 -0.105	  0.075
 22.036	 -0.125	  0.075
 22.040	 -0.120	  0.075
 22.044	 -0.130	  0.040
 22.048	 -0.140	  0.030
 22.052	 -0.150	  0.050
 22.056	 -0.150	  0.075
 22.060	 -0.130	  0.080
 22.064	 -0.125	  0.075
 22.068	 -0.115	  0.060
 22.072	 -0.110	  0.070
 22.076	 -0.095	  0.060
 22.080	 -0.110	  0.060
 22.084	 -0.130	  0.075
 22.088	 -0.120	  0.050
 22.092	 -0.140	  0.060
 22.096	 -0.170	  0.085
 22.100	 -0.155	  0.075
 22.104	 -0.155	  0.045
 22.108	 -0.145	  0.050
 22.112	 -0.135	  0.050
 22.116	 -0.110	  0.060
 22.120	 -0.110	  0.060
 22.124	 -0.115	  0.070
 22.128	 -0.090	  0.050
 22.132	 -0.100	  0.065
 22.136	 -0.085	  0.045
 22.140	 -0.095	  0.055
 22.144	 -0.070	  0.035
 22.148	 -0.040	  0.070
 22.152	 -0.035	  0.060
 22.156	  0.000	  0.075
 22.160	  0.025	  0.085
 22.164	  0.045	  0.115
 22.168	  0.060	  0.145
 22.172	  0.060	  0.135
 22.176	  0.050	  0.145
 22.180	  0.060	  0.140
 22.184	  0.020	  0.125
 22.188	  0.025	  0.110
 22.192	  0.035	  0.100
 22.196	  0.015	  0.075
 22.200	  0.005	  0.030
 22.204	  0.005	 -0.010
 22.208	  0.000	 -0.005
 22.212	 -0.045	 -0.010
 22.216	 -0.080	  0.010
 22.220	 -0.100	  0.020
 22.224	 -0.125	  0.035
 22.228	 -0.155	  0.040
 22.232	 -0.170	  0.020
 22.236	 -0.185	  0.015
 22.240	 -0.175	  0.000
 22.244	 -0.170	  0.010
 22.248	 -0.140	  0.015
 22.252	 -0.110	  0.020
 22.256	 -0.040	  0.005
 22.260	  0.035	  0.025
 22.264	  0.150	  0.070
 22.268	  0.405	  0.115
 22.272	  0.690	  0.140
 22.276	  0.885	  0.135
 22.280	  1.015	  0.105
 22.284	  1.070	  0.010
 22.288	  0.880	 -0.285
 22.292	  0.205	 -0.755
 22.296	 -0.695	 -1.200
 22.300	 -1.300	 -1.540
 22.304	 -1.520	 -1.795
 22.308	 -1.510	 -2.000
 22.312	 -1.305	 -2.155
 22.316	 -1.020	 -2.150
 22.320	 -0.775	 -1.965
 22.324	 -0.540	 -1.665
 22.328	 -0.395	 -1.295
 22.332	 -0.310	 -0.925
 22.336	 -0.245	 -0.615
 22.340	 -0.225	 -0.370
 22.344	 -0.210	 -0.185
 22.348	 -0.195	 -0.065
 22.352	 -0.190	  0.000
 22.356	 -0.190	 -0.005
 22.360	 -0.190	  0.015
 22.364	 -0.210	  0.010
 22.368	 -0.220	  0.040
 22.372	 -0.195	  0.055
 22.376	 -0.210	  0.070
 22.380	 -0.220	  0.060
 22.384	 -0.200	  0.060
 22.388	 -0.195	  0.075
 22.392	 -0.185	  0.075
 22.396	 -0.205	  0.075
 22.400	 -0.205	  0.095
 22.404	 -0.215	  0.090
 22.408	 -0.255	  0.095
 22.412	 -0.265	  0.100
 22.416	 -0.280	  0.105
 22.420	 -0.280	  0.105
 22.424	 -0.275	  0.085
 22.428	 -0.265	  0.070
 22.432	 -0.275	  0.070
 22.436	 -0.270	  0.065
 22.440	 -0.285	  0.090
 22.444	 -0.305	  0.100
 22.448	 -0.320	  0.075
 22.452	 -0.320	  0.090
 22.456	 -0.385	  0.075
 22.460	 -0.380	  0.085
 22.464	 -0.410	  0.080
 22.468	 -0.405	  0.055
 22.472	 -0.420	  0.060
 22.476	 -0.430	  0.070
 22.480	 -0.450	  0.075
 22.484	 -0.470	  0.055
 22.488	 -0.475	  0.065
 22.492	 -0.540	  0.040
 22.496	 -0.590	  0.040
 22.500	 -0.635	  0.020
 22.504	 -0.650	  0.020
 22.508	 -0.665	  0.015
 22.512	 -0.685	  0.000
 22.516	 -0.695	 -0.020
 22.520	 -0.725	 -0.020
 22.524	 -0.740	 -0.050
 22.528	 -0.755	 -0.095
 22.532	 -0.785	 -0.090
 22.536	 -0.820	 -0.080
 22.540	 -0.830	 -0.115
 22.544	 -0.865	 -0.115
 22.548	 -0.885	 -0.130
 22.552	 -0.905	 -0.145
 22.556	 -0.925	 -0.140
 22.560	 -0.925	 -0.145
 22.564	 -0.900	 -0.140
 22.568	 -0.885	 -0.175
 22.572	 -0.890	 -0.190
 22.576	 -0.850	 -0.195
 22.580	 -0.820	 -0.195
 22.584	 -0.785	 -0.210
 22.588	 -0.760	 -0.215
 22.592	 -0.710	 -0.200
 22.596	 -0.660	 -0.220
 22.600	 -0.610	 -0.215
 22.604	 -0.525	 -0.195
 22.608	 -0.460	 -0.185
 22.612	 -0.400	 -0.190
 22.616	 -0.345	 -0.175
 22.620	 -0.305	 -0.155
 22.624	 -0.265	 -0.145
 22.628	 -0.210	 -0.110
 22.632	 -0.195	 -0.075
 22.636	 -0.180	 -0.070
 22.640	 -0.180	 -0.050
 22.644	 -0.145	 -0.055
 22.648	 -0.100	 -0.030
 22.652	 -0.095	 -0.020
 22.656	 -0.080	 -0.015
 22.660	 -0.070	  0.015
 22.664	 -0.070	  0.040
 22.668	 -0.070	  0.055
 22.672	 -0.090	  0.060
 22.676	 -0.080	  0.065
 22.680	 -0.105	  0.085
 22.684	 -0.085	  0.095
 22.688	 -0.090	  0.110
 22.692	 -0.100	  0.105
 22.696	 -0.100	  0.100
 22.700	 -0.090	  0.090
 22.704	 -0.090	  0.095
 22.708	 -0.080	  0.095
 22.712	 -0.080	  0.095
 22.716	 -0.085	  0.065
 22.720	 -0.100	  0.080
 22.724	 -0.125	  0.085
 22.728	 -0.140	  0.055
 22.732	 -0.135	  0.060
 22.736	 -0.120	  0.055
 22.740	 -0.125	  0.055
 22.744	 -0.110	  0.020
 22.748	 -0.110	  0.020
 22.752	 -0.115	  0.030
 22.756	 -0.115	  0.030
 22.760	 -0.130	  0.020
 22.764	 -0.135	  0.005
 22.768	 -0.155	  0.000
 22.772	 -0.145	  0.020
 22.776	 -0.175	  0.020
 22.780	 -0.160	  0.000
 22.784	 -0.130	  0.015
 22.788	 -0.145	  0.030
 22.792	 -0.140	  0.015
 22.796	 -0.135	  0.010
 22.800	 -0.145	  0.020
 22.804	 -0.150	  0.000
 22.808	 -0.170	 -0.010
 22.812	 -0.170	  0.000
 22.816	 -0.180	 -0.005
 22.820	 -0.170	  0.010
 22.824	 -0.195	  0.000
 22.828	 -0.170	 -0.020
 22.832	 -0.180	 -0.020
 22.836	 -0.180	 -0.020
 22.840	 -0.160	 -0.010
 22.844	 -0.145	 -0.010
 22.848	 -0.135	 -0.020
 22.852	 -0.160	  0.000
 22.856	 -0.165	 -0.020
 22.860	 -0.185	  0.000
 22.864	 -0.205	 -0.010
 22.868	 -0.195	  0.000
 22.872	 -0.205	 -0.005
 22.876	 -0.200	 -0.015
 22.880	 -0.155	 -0.020
 22.884	 -0.165	 -0.015
 22.888	 -0.165	 -0.025
 22.892	 -0.170	 -0.010
 22.896	 -0.160	 -0.015
 22.900	 -0.185	 -0.010
 22.904	 -0.190	  0.010
 22.908	 -0.190	 -0.005
 22.912	 -0.195	  0.000
 22.916	 -0.175	  0.000
 22.920	 -0.160	 -0.005
 22.924	 -0.160	  0.000
 22.928	 -0.160	  0.015
 22.932	 -0.175	  0.000
 22.936	 -0.160	  0.000
 22.940	 -0.160	  0.030
 22.944	 -0.180	  0.025
 22.948	 -0.180	  0.015
 22.952	 -0.185	 -0.005
 22.956	 -0.170	  0.000
 22.960	 -0.180	  0.010
 22.964	 -0.155	  0.000
 22.968	 -0.160	 -0.005
 22.972	 -0.125	 -0.015
 22.976	 -0.160	 -0.005
 22.980	 -0.130	  0.005
 22.984	 -0.145	 -0.005
 22.988	 -0.140	  0.020
 22.992	 -0.150	  0.030
 22.996	 -0.150	 -0.015
 23.000	 -0.150	 -0.015
 23.004	 -0.105	  0.005
 23.008	 -0.075	  0.015
 23.012	 -0.045	  0.035
 23.016	  0.000	  0.050
 23.020	  0.015	  0.095
 23.024	  0.020	  0.130
 23.028	  0.025	  0.155
 23.032	  0.015	  0.150
 23.036	 -0.010	  0.130
 23.040	 -0.025	  0.110
 23.044	 -0.025	  0.095
 23.048	  0.000	  0.060
 23.052	 -0.020	  0.035
 23.056	 -0.060	  0.005
 23.060	 -0.070	 -0.015
 23.064	 -0.085	 -0.035
 23.068	 -0.130	 -0.020
 23.072	 -0.160	 -0.025
 23.076	 -0.185	  0.010
 23.080	 -0.190	  0.025
 23.084	 -0.205	 -0.010
 23.088	 -0.220	  0.005
 23.092	 -0.225	  0.000
 23.096	 -0.220	 -0.015
 23.100	 -0.205	 -0.015
 23.104	 -0.180	 -0.020
 23.108	 -0.135	 -0.025
 23.112	 -0.095	  0.000
 23.116	 -0.025	  0.015
 23.120	  0.105	  0.055
 23.124	  0.360	  0.105
 23.128	  0.670	  0.150
 23.132	  0.875	  0.120
 23.136	  1.035	  0.105
 23.140	  1.140	  0.015
 23.144	  0.965	 -0.280
 23.148	  0.290	 -0.775
 23.152	 -0.640	 -1.225
 23.156	 -1.275	 -1.570
 23.160	 -1.525	 -1.840
 23.164	 -1.520	 -2.070
 23.168	 -1.335	 -2.240
 23.172	 -1.075	 -2.200
 23.176	 -0.785	 -2.020
 23.180	 -0.565	 -1.735
 23.184	 -0.410	 -1.350
 23.188	 -0.340	 -0.990
 23.192	 -0.290	 -0.640
 23.196	 -0.250	 -0.370
 23.200	 -0.240	 -0.200
 23.204	 -0.240	 -0.090
 23.208	 -0.225	 -0.050
 23.212	 -0.235	 -0.025
 23.216	 -0.250	  0.010
 23.220	 -0.260	  0.035
 23.224	 -0.265	  0.035
 23.228	 -0.260	  0.055
 23.232	 -0.250	  0.075
 23.236	 -0.250	  0.080
 23.240	 -0.225	  0.085
 23.244	 -0.220	  0.070
 23.248	 -0.235	  0.095
 23.252	 -0.235	  0.100
 23.256	 -0.250	  0.095
 23.260	 -0.260	  0.085
 23.264	 -0.270	  0.105
 23.268	 -0.285	  0.100
 23.272	 -0.300	  0.110
 23.276	 -0.295	  0.090
 23.280	 -0.295	  0.080
 23.284	 -0.295	  0.080
 23.288	 -0.295	  0.095
 23.292	 -0.300	  0.115
 23.296	 -0.325	  0.095
 23.300	 -0.320	  0.085
 23.304	 -0.350	  0.070
 23.308	 -0.395	  0.110
 23.312	 -0.385	  0.080
 23.316	 -0.400	  0.090
 23.320	 -0.385	  0.075
 23.324	 -0.415	  0.105
 23.328	 -0.410	  0.110
 23.332	 -0.440	  0.085
 23.336	 -0.460	  0.075
 23.340	 -0.470	  0.075
 23.344	 -0.480	  0.085
 23.348	 -0.530	  0.055
 23.352	 -0.560	  0.040
 23.356	 -0.620	  0.030
 23.360	 -0.625	  0.005
 23.364	 -0.640	  0.000
 23.368	 -0.675	  0.000
 23.372	 -0.660	  0.005
 23.376	 -0.670	 -0.010
 23.380	 -0.695	 -0.025
 23.384	 -0.730	 -0.025
 23.388	 -0.770	 -0.030
 23.392	 -0.795	 -0.045
 23.396	 -0.835	 -0.095
 23.400	 -0.845	 -0.100
 23.404	 -0.860	 -0.095
 23.408	 -0.865	 -0.125
 23.412	 -0.865	 -0.140
 23.416	 -0.845	 -0.150
 23.420	 -0.830	 -0.155
 23.424	 -0.815	 -0.180
 23.428	 -0.775	 -0.180
 23.432	 -0.740	 -0.190
 23.436	 -0.735	 -0.205
 23.440	 -0.710	 -0.190
 23.444	 -0.660	 -0.180
 23.448	 -0.615	 -0.210
 23.452	 -0.515	 -0.195
 23.456	 -0.460	 -0.180
 23.460	 -0.400	 -0.160
 23.464	 -0.350	 -0.160
 23.468	 -0.270	 -0.170
 23.472	 -0.225	 -0.130
 23.476	 -0.185	 -0.075
 23.480	 -0.155	 -0.080
 23.484	 -0.140	 -0.080
 23.488	 -0.125	 -0.050
 23.492	 -0.115	 -0.020
 23.496	 -0.095	 -0.005
 23.500	 -0.080	  0.000
 23.504	 -0.055	  0.035
 23.508	 -0.040	  0.040
 23.512	 -0.040	  0.055
 23.516	 -0.040	  0.075
 23.520	 -0.030	  0.100
 23.524	 -0.055	  0.120
