time	sig 0	sig 1
 21.508	 -0.355	 -0.375
 21.516	 -0.355	 -0.365
 21.523	 -0.345	 -0.365
 21.531	 -0.345	 -0.355
 21.539	 -0.325	 -0.355
 21.547	 -0.325	 -0.345
 21.555	 -0.325	 -0.345
 21.562	 -0.315	 -0.335
 21.570	 -0.315	 -0.335
 21.578	 -0.305	 -0.335
 21.586	 -0.305	 -0.325
 21.594	 -0.295	 -0.325
 21.602	 -0.295	 -0.315
 21.609	 -0.285	 -0.315
 21.617	 -0.275	 -0.305
 21.625	 -0.275	 -0.295
 21.633	 -0.265	 -0.295
 21.641	 -0.265	 -0.285
 21.648	 -0.245	 -0.275
 21.656	  0.135	  0.215
 21.664	  0.575	  0.455
 21.672	  0.525	  0.425
 21.680	  0.525	  0.415
 21.688	  0.505	  0.415
 21.695	  0.505	  0.405
 21.703	  0.495	  0.395
 21.711	  0.485	  0.395
 21.719	  0.475	  0.385
 21.727	  0.475	  0.385
 21.734	  0.465	  0.365
 21.742	  0.455	  0.365
 21.750	  0.455	  0.355
 21.758	  0.435	  0.355
 21.766	  0.435	  0.335
 21.773	  0.425	  0.335
 21.781	  0.415	  0.325
 21.789	  0.405	  0.325
 21.797	  0.405	  0.315
 21.805	  0.395	  0.305
 21.812	  0.385	  0.305
 21.820	  0.385	  0.295
 21.828	  0.375	  0.285
 21.836	  0.365	  0.275
 21.844	  0.355	  0.275
 21.852	  0.355	  0.265
 21.859	  0.345	  0.265
 21.867	  0.345	  0.255
 21.875	  0.325	  0.245
 21.883	  0.325	  0.245
 21.891	  0.315	  0.235
 21.898	  0.315	  0.225
 21.906	  0.305	  0.225
 21.914	  0.305	  0.225
 21.922	  0.295	  0.205
 21.930	  0.285	  0.205
 21.938	  0.285	  0.205
 21.945	  0.275	  0.195
 21.953	  0.265	  0.185
 21.961	  0.265	  0.185
 21.969	  0.255	  0.185
 21.977	  0.245	  0.175
 21.984	  0.245	  0.165
 21.992	  0.235	  0.165
 22.000	  0.225	  0.155
 22.008	  0.225	  0.155
 22.016	  0.215	  0.145
 22.023	  0.215	  0.145
 22.031	  0.205	  0.135
 22.039	  0.205	  0.135
 22.047	  0.205	  0.125
 22.055	  0.195	  0.125
 22.062	  0.195	  0.115
 22.070	  0.185	  0.115
 22.078	  0.185	  0.105
 22.086	  0.175	  0.105
 22.094	  0.165	  0.105
 22.102	  0.165	  0.095
 22.109	  0.155	  0.095
 22.117	  0.155	  0.085
 22.125	  0.145	  0.085
 22.133	  0.135	  0.075
 22.141	  0.125	  0.065
 22.148	  0.115	  0.055
 22.156	 -0.265	 -0.445
 22.164	 -0.685	 -0.665
 22.172	 -0.655	 -0.645
 22.180	 -0.645	 -0.635
 22.188	 -0.645	 -0.635
 22.195	 -0.625	 -0.625
 22.203	 -0.625	 -0.625
 22.211	 -0.625	 -0.615
 22.219	 -0.615	 -0.605
 22.227	 -0.605	 -0.595
 22.234	 -0.595	 -0.595
 22.242	 -0.585	 -0.585
 22.250	 -0.575	 -0.575
 22.258	 -0.565	 -0.565
 22.266	 -0.555	 -0.565
 22.273	 -0.545	 -0.555
 22.281	 -0.555	 -0.545
 22.289	 -0.535	 -0.545
 22.297	 -0.535	 -0.535
 22.305	 -0.525	 -0.535
 22.312	 -0.515	 -0.515
 22.320	 -0.505	 -0.515
 22.328	 -0.495	 -0.515
 22.336	 -0.485	 -0.505
 22.344	 -0.485	 -0.495
 22.352	 -0.475	 -0.485
 22.359	 -0.475	 -0.485
 22.367	 -0.465	 -0.475
 22.375	 -0.455	 -0.465
 22.383	 -0.445	 -0.465
 22.391	 -0.445	 -0.455
 22.398	 -0.435	 -0.455
 22.406	 -0.435	 -0.445
 22.414	 -0.425	 -0.435
 22.422	 -0.425	 -0.435
 22.430	 -0.415	 -0.425
 22.438	 -0.405	 -0.425
 22.445	 -0.405	 -0.415
 22.453	 -0.405	 -0.415
 22.461	 -0.395	 -0.405
 22.469	 -0.385	 -0.395
 22.477	 -0.375	 -0.385
 22.484	 -0.375	 -0.385
 22.492	 -0.365	 -0.375
 22.500	 -0.365	 -0.375
 22.508	 -0.355	 -0.365
 22.516	 -0.355	 -0.365
 22.523	 -0.345	 -0.355
 22.531	 -0.345	 -0.355
 22.539	 -0.335	 -0.345
 22.547	 -0.335	 -0.345
 22.555	 -0.325	 -0.335
 22.562	 -0.315	 -0.335
 22.570	 -0.315	 -0.325
 22.578	 -0.305	 -0.325
 22.586	 -0.295	 -0.325
 22.594	 -0.295	 -0.315
 22.602	 -0.295	 -0.305
 22.609	 -0.285	 -0.305
 22.617	 -0.275	 -0.295
 22.625	 -0.275	 -0.295
 22.633	 -0.265	 -0.285
 22.641	 -0.255	 -0.275
 22.648	 -0.235	 -0.265
 22.656	 -0.135	  0.015
 22.664	  0.575	  0.465
 22.672	  0.535	  0.435
 22.680	  0.525	  0.435
 22.688	  0.525	  0.425
 22.695	  0.515	  0.425
 22.703	  0.505	  0.415
 22.711	  0.495	  0.405
 22.719	  0.485	  0.405
 22.727	  0.485	  0.395
 22.734	  0.475	  0.385
 22.742	  0.465	  0.375
 22.750	  0.465	  0.375
 22.758	  0.445	  0.365
 22.766	  0.445	  0.355
 22.773	  0.435	  0.355
 22.781	  0.425	  0.345
 22.789	  0.405	  0.335
 22.797	  0.405	  0.335
 22.805	  0.395	  0.325
 22.812	  0.385	  0.315
 22.820	  0.385	  0.315
 22.828	  0.375	  0.305
 22.836	  0.365	  0.295
 22.844	  0.365	  0.295
 22.852	  0.355	  0.285
 22.859	  0.345	  0.275
 22.867	  0.345	  0.275
 22.875	  0.335	  0.265
 22.883	  0.325	  0.265
 22.891	  0.325	  0.255
 22.898	  0.315	  0.255
 22.906	  0.305	  0.245
 22.914	  0.305	  0.245
 22.922	  0.295	  0.235
 22.930	  0.295	  0.225
 22.938	  0.285	  0.225
 22.945	  0.275	  0.225
 22.953	  0.275	  0.215
 22.961	  0.265	  0.205
 22.969	  0.265	  0.205
 22.977	  0.265	  0.205
 22.984	  0.245	  0.195
 22.992	  0.245	  0.195
 23.000	  0.235	  0.185
 23.008	  0.235	  0.185
 23.016	  0.235	  0.175
 23.023	  0.225	  0.175
 23.031	  0.225	  0.165
 23.039	  0.215	  0.165
 23.047	  0.215	  0.155
 23.055	  0.205	  0.155
 23.062	  0.205	  0.145
 23.070	  0.195	  0.145
 23.078	  0.195	  0.135
 23.086	  0.185	  0.135
 23.094	  0.185	  0.135
 23.102	  0.175	  0.125
 23.109	  0.175	  0.115
 23.117	  0.165	  0.115
 23.125	  0.165	  0.115
 23.133	  0.155	  0.105
 23.141	  0.145	  0.095
 23.148	  0.135	  0.085
 23.156	  0.005	 -0.225
 23.164	 -0.675	 -0.645
 23.172	 -0.645	 -0.615
 23.180	 -0.635	 -0.605
 23.188	 -0.625	 -0.595
 23.195	 -0.625	 -0.585
 23.203	 -0.615	 -0.585
 23.211	 -0.605	 -0.575
 23.219	 -0.605	 -0.575
 23.227	 -0.595	 -0.565
 23.234	 -0.585	 -0.565
 23.242	 -0.575	 -0.555
 23.250	 -0.565	 -0.545
 23.258	 -0.565	 -0.535
 23.266	 -0.555	 -0.525
 23.273	 -0.545	 -0.515
 23.281	 -0.535	 -0.515
 23.289	 -0.525	 -0.505
 23.297	 -0.525	 -0.505
 23.305	 -0.515	 -0.485
 23.312	 -0.505	 -0.485
 23.320	 -0.495	 -0.475
 23.328	 -0.485	 -0.465
 23.336	 -0.475	 -0.465
 23.344	 -0.475	 -0.455
 23.352	 -0.465	 -0.445
 23.359	 -0.465	 -0.445
 23.367	 -0.455	 -0.435
 23.375	 -0.445	 -0.425
 23.383	 -0.435	 -0.425
 23.391	 -0.435	 -0.415
 23.398	 -0.425	 -0.405
 23.406	 -0.415	 -0.395
 23.414	 -0.415	 -0.395
 23.422	 -0.405	 -0.395
 23.430	 -0.395	 -0.385
 23.438	 -0.395	 -0.375
 23.445	 -0.385	 -0.375
 23.453	 -0.375	 -0.365
 23.461	 -0.365	 -0.365
 23.469	 -0.365	 -0.355
 23.477	 -0.355	 -0.345
 23.484	 -0.355	 -0.345
 23.492	 -0.345	 -0.345
 23.500	 -0.335	 -0.335
 23.508	 -0.335	 -0.325
 23.516	 -0.325	 -0.325
 23.523	 -0.325	 -0.325
 23.531	 -0.315	 -0.315
 23.539	 -0.315	 -0.305
 23.547	 -0.305	 -0.305
 23.555	 -0.305	 -0.305
 23.562	 -0.295	 -0.295
 23.570	 -0.295	 -0.295
 23.578	 -0.285	 -0.285
 23.586	 -0.285	 -0.285
 23.594	 -0.275	 -0.275
 23.602	 -0.265	 -0.275
 23.609	 -0.265	 -0.265
 23.617	 -0.255	 -0.265
 23.625	 -0.255	 -0.255
 23.633	 -0.245	 -0.245
 23.641	 -0.225	 -0.245
 23.648	 -0.205	 -0.225
 23.656	  0.095	  0.235
 23.664	  0.595	  0.485
 23.672	  0.565	  0.465
 23.680	  0.545	  0.465
 23.688	  0.545	  0.455
 23.695	  0.535	  0.455
 23.703	  0.525	  0.445
 23.711	  0.525	  0.445
 23.719	  0.515	  0.435
 23.727	  0.505	  0.425
 23.734	  0.505	  0.415
 23.742	  0.495	  0.415
 23.750	  0.485	  0.405
 23.758	  0.475	  0.405
 23.766	  0.475	  0.395
 23.773	  0.465	  0.385
 23.781	  0.455	  0.385
 23.789	  0.445	  0.375
 23.797	  0.445	  0.365
 23.805	  0.435	  0.355
 23.812	  0.425	  0.355
 23.820	  0.415	  0.345
 23.828	  0.415	  0.335
 23.836	  0.415	  0.335
 23.844	  0.405	  0.325
 23.852	  0.395	  0.325
 23.859	  0.385	  0.315
 23.867	  0.385	  0.315
 23.875	  0.375	  0.305
 23.883	  0.375	  0.305
 23.891	  0.365	  0.295
 23.898	  0.355	  0.285
 23.906	  0.355	  0.285
 23.914	  0.345	  0.275
 23.922	  0.345	  0.265
 23.930	  0.335	  0.265
 23.938	  0.335	  0.265
 23.945	  0.325	  0.255
 23.953	  0.325	  0.255
 23.961	  0.315	  0.255
 23.969	  0.305	  0.245
 23.977	  0.305	  0.235
 23.984	  0.295	  0.225
 23.992	  0.295	  0.225
 24.000	  0.285	  0.225
 24.008	  0.285	  0.225
 24.016	  0.275	  0.205
 24.023	  0.265	  0.205
 24.031	  0.265	  0.205
 24.039	  0.255	  0.205
 24.047	  0.255	  0.195
 24.055	  0.255	  0.195
 24.062	  0.245	  0.185
 24.070	  0.235	  0.185
 24.078	  0.235	  0.175
 24.086	  0.235	  0.175
 24.094	  0.225	  0.165
 24.102	  0.225	  0.165
 24.109	  0.215	  0.155
 24.117	  0.215	  0.155
 24.125	  0.205	  0.145
 24.133	  0.195	  0.145
 24.141	  0.185	  0.135
 24.148	  0.175	  0.115
 24.156	  0.045	 -0.215
 24.164	 -0.625	 -0.605
 24.172	 -0.595	 -0.575
 24.180	 -0.575	 -0.565
 24.188	 -0.575	 -0.565
 24.195	 -0.575	 -0.555
 24.203	 -0.565	 -0.555
 24.211	 -0.555	 -0.545
 24.219	 -0.545	 -0.535
 24.227	 -0.535	 -0.535
 24.234	 -0.535	 -0.525
 24.242	 -0.525	 -0.515
 24.250	 -0.515	 -0.505
 24.258	 -0.505	 -0.505
 24.266	 -0.495	 -0.495
 24.273	 -0.485	 -0.485
 24.281	 -0.485	 -0.485
 24.289	 -0.465	 -0.465
 24.297	 -0.465	 -0.465
 24.305	 -0.455	 -0.465
 24.312	 -0.455	 -0.455
 24.320	 -0.445	 -0.445
 24.328	 -0.435	 -0.445
 24.336	 -0.425	 -0.435
 24.344	 -0.425	 -0.425
 24.352	 -0.415	 -0.415
 24.359	 -0.415	 -0.415
 24.367	 -0.405	 -0.405
 24.375	 -0.395	 -0.405
 24.383	 -0.385	 -0.395
 24.391	 -0.385	 -0.385
 24.398	 -0.375	 -0.385
 24.406	 -0.365	 -0.375
 24.414	 -0.355	 -0.365
 24.422	 -0.355	 -0.365
 24.430	 -0.345	 -0.355
 24.438	 -0.345	 -0.345
 24.445	 -0.335	 -0.345
 24.453	 -0.335	 -0.345
 24.461	 -0.325	 -0.335
 24.469	 -0.315	 -0.335
 24.477	 -0.305	 -0.325
 24.484	 -0.305	 -0.325
 24.492	 -0.295	 -0.315
 24.500	 -0.285	 -0.315
 24.508	 -0.285	 -0.305
 24.516	 -0.275	 -0.305
 24.523	 -0.265	 -0.295
 24.531	 -0.265	 -0.295
 24.539	 -0.265	 -0.285
 24.547	 -0.255	 -0.285
 24.555	 -0.245	 -0.275
 24.562	 -0.235	 -0.275
 24.570	 -0.235	 -0.265
 24.578	 -0.235	 -0.265
 24.586	 -0.225	 -0.255
 24.594	 -0.215	 -0.255
 24.602	 -0.205	 -0.245
 24.609	 -0.205	 -0.235
 24.617	 -0.195	 -0.235
 24.625	 -0.195	 -0.225
 24.633	 -0.185	 -0.215
 24.641	 -0.175	 -0.215
 24.648	 -0.165	 -0.205
 24.656	 -0.165	 -0.245
 24.664	  0.635	  0.505
 24.672	  0.625	  0.495
 24.680	  0.615	  0.485
 24.688	  0.605	  0.485
 24.695	  0.595	  0.475
 24.703	  0.595	  0.465
 24.711	  0.585	  0.465
 24.719	  0.575	  0.465
 24.727	  0.575	  0.455
 24.734	  0.565	  0.445
 24.742	  0.555	  0.435
 24.750	  0.555	  0.435
 24.758	  0.535	  0.425
 24.766	  0.535	  0.415
 24.773	  0.515	  0.405
 24.781	  0.515	  0.405
 24.789	  0.505	  0.405
 24.797	  0.495	  0.395
 24.805	  0.485	  0.385
 24.812	  0.485	  0.375
 24.820	  0.475	  0.375
 24.828	  0.465	  0.365
 24.836	  0.455	  0.365
 24.844	  0.445	  0.355
 24.852	  0.445	  0.355
 24.859	  0.435	  0.345
 24.867	  0.435	  0.335
 24.875	  0.425	  0.325
 24.883	  0.415	  0.325
 24.891	  0.405	  0.315
 24.898	  0.405	  0.315
 24.906	  0.395	  0.305
 24.914	  0.385	  0.305
 24.922	  0.375	  0.295
 24.930	  0.375	  0.285
 24.938	  0.365	  0.285
 24.945	  0.365	  0.275
 24.953	  0.355	  0.275
 24.961	  0.355	  0.265
 24.969	  0.335	  0.265
 24.977	  0.335	  0.255
 24.984	  0.335	  0.255
 24.992	  0.325	  0.245
 25.000	  0.315	  0.235
 25.008	  0.315	  0.235
 25.016	  0.305	  0.225
 25.023	  0.305	  0.225
 25.031	  0.295	  0.225
 25.039	  0.295	  0.215
 25.047	  0.285	  0.215
 25.055	  0.285	  0.205
 25.062	  0.275	  0.205
 25.070	  0.275	  0.195
 25.078	  0.275	  0.185
 25.086	  0.265	  0.185
 25.094	  0.255	  0.185
 25.102	  0.255	  0.175
 25.109	  0.255	  0.165
 25.117	  0.245	  0.165
 25.125	  0.235	  0.155
 25.133	  0.235	  0.155
 25.141	  0.225	  0.145
 25.148	  0.205	  0.135
 25.156	 -0.275	 -0.465
 25.164	 -0.555	 -0.575
 25.172	 -0.535	 -0.565
 25.180	 -0.535	 -0.555
 25.188	 -0.525	 -0.555
 25.195	 -0.525	 -0.545
 25.203	 -0.515	 -0.545
 25.211	 -0.515	 -0.535
 25.219	 -0.505	 -0.525
 25.227	 -0.505	 -0.515
 25.234	 -0.495	 -0.515
 25.242	 -0.485	 -0.505
 25.250	 -0.485	 -0.495
 25.258	 -0.475	 -0.485
 25.266	 -0.465	 -0.485
 25.273	 -0.465	 -0.475
 25.281	 -0.455	 -0.465
 25.289	 -0.445	 -0.455
 25.297	 -0.435	 -0.455
 25.305	 -0.425	 -0.445
 25.312	 -0.425	 -0.435
 25.320	 -0.415	 -0.425
 25.328	 -0.405	 -0.425
 25.336	 -0.405	 -0.415
 25.344	 -0.395	 -0.415
 25.352	 -0.385	 -0.405
 25.359	 -0.385	 -0.405
 25.367	 -0.365	 -0.395
 25.375	 -0.365	 -0.385
 25.383	 -0.355	 -0.375
 25.391	 -0.345	 -0.375
 25.398	 -0.345	 -0.365
 25.406	 -0.335	 -0.365
 25.414	 -0.325	 -0.355
 25.422	 -0.315	 -0.355
 25.430	 -0.305	 -0.345
 25.438	 -0.305	 -0.335
 25.445	 -0.285	 -0.325
 25.453	 -0.295	 -0.325
 25.461	 -0.285	 -0.315
 25.469	 -0.275	 -0.315
 25.477	 -0.265	 -0.305
 25.484	 -0.265	 -0.305
 25.492	 -0.255	 -0.295
 25.500	 -0.255	 -0.295
 25.508	 -0.245	 -0.285
 25.516	 -0.245	 -0.285
 25.523	 -0.235	 -0.275
 25.531	 -0.235	 -0.265
 25.539	 -0.225	 -0.255
 25.547	 -0.225	 -0.255
 25.555	 -0.215	 -0.245
 25.562	 -0.215	 -0.245
 25.570	 -0.215	 -0.235
 25.578	 -0.215	 -0.235
 25.586	 -0.205	 -0.225
 25.594	 -0.205	 -0.215
 25.602	 -0.195	 -0.215
 25.609	 -0.195	 -0.215
 25.617	 -0.195	 -0.205
 25.625	 -0.185	 -0.195
 25.633	 -0.175	 -0.185
 25.641	 -0.165	 -0.185
 25.648	 -0.155	 -0.165
 25.656	 -0.175	  0.015
 25.664	  0.655	  0.565
 25.672	  0.625	  0.545
 25.680	  0.615	  0.535
 25.688	  0.605	  0.535
 25.695	  0.605	  0.535
 25.703	  0.585	  0.515
 25.711	  0.585	  0.515
 25.719	  0.575	  0.515
 25.727	  0.575	  0.505
 25.734	  0.565	  0.495
 25.742	  0.555	  0.485
 25.750	  0.545	  0.485
 25.758	  0.535	  0.475
 25.766	  0.525	  0.465
 25.773	  0.525	  0.465
 25.781	  0.515	  0.455
 25.789	  0.505	  0.455
 25.797	  0.495	  0.445
 25.805	  0.495	  0.445
 25.812	  0.485	  0.435
 25.820	  0.475	  0.435
 25.828	  0.475	  0.425
 25.836	  0.465	  0.415
 25.844	  0.455	  0.415
 25.852	  0.455	  0.415
 25.859	  0.445	  0.405
 25.867	  0.445	  0.395
 25.875	  0.435	  0.395
 25.883	  0.425	  0.385
 25.891	  0.415	  0.385
 25.898	  0.415	  0.385
 25.906	  0.405	  0.375
 25.914	  0.395	  0.375
 25.922	  0.395	  0.365
 25.930	  0.385	  0.365
 25.938	  0.375	  0.355
 25.945	  0.375	  0.355
 25.953	  0.365	  0.345
 25.961	  0.355	  0.345
 25.969	  0.355	  0.335
 25.977	  0.345	  0.335
 25.984	  0.345	  0.325
 25.992	  0.335	  0.325
 26.000	  0.325	  0.315
 26.008	  0.325	  0.315
 26.016	  0.325	  0.315
 26.023	  0.315	  0.305
 26.031	  0.305	  0.305
 26.039	  0.305	  0.305
 26.047	  0.295	  0.295
 26.055	  0.295	  0.295
 26.062	  0.285	  0.295
 26.070	  0.285	  0.295
 26.078	  0.275	  0.285
 26.086	  0.265	  0.275
 26.094	  0.265	  0.275
 26.102	  0.265	  0.275
 26.109	  0.255	  0.265
 26.117	  0.255	  0.265
 26.125	  0.245	  0.255
 26.133	  0.235	  0.255
 26.141	  0.235	  0.245
 26.148	  0.215	  0.235
 26.156	  0.185	  0.005
 26.164	 -0.605	 -0.465
 26.172	 -0.555	 -0.445
 26.180	 -0.545	 -0.435
 26.188	 -0.535	 -0.425
 26.195	 -0.535	 -0.415
 26.203	 -0.525	 -0.415
 26.211	 -0.515	 -0.405
 26.219	 -0.515	 -0.395
 26.227	 -0.505	 -0.385
 26.234	 -0.505	 -0.375
 26.242	 -0.495	 -0.375
 26.250	 -0.485	 -0.365
 26.258	 -0.475	 -0.355
 26.266	 -0.465	 -0.355
 26.273	 -0.455	 -0.345
 26.281	 -0.455	 -0.335
 26.289	 -0.445	 -0.325
 26.297	 -0.435	 -0.325
 26.305	 -0.425	 -0.315
 26.312	 -0.415	 -0.305
 26.320	 -0.415	 -0.305
 26.328	 -0.405	 -0.295
 26.336	 -0.395	 -0.285
 26.344	 -0.385	 -0.285
 26.352	 -0.385	 -0.275
 26.359	 -0.385	 -0.265
 26.367	 -0.375	 -0.265
 26.375	 -0.365	 -0.255
 26.383	 -0.355	 -0.245
 26.391	 -0.355	 -0.245
 26.398	 -0.345	 -0.235
 26.406	 -0.335	 -0.225
 26.414	 -0.325	 -0.225
 26.422	 -0.325	 -0.225
 26.430	 -0.325	 -0.215
 26.438	 -0.315	 -0.205
 26.445	 -0.305	 -0.195
 26.453	 -0.305	 -0.195
 26.461	 -0.295	 -0.185
 26.469	 -0.285	 -0.175
 26.477	 -0.275	 -0.175
 26.484	 -0.275	 -0.175
 26.492	 -0.265	 -0.165
 26.500	 -0.265	 -0.155
 26.508	 -0.255	 -0.145
 26.516	 -0.255	 -0.145
 26.523	 -0.245	 -0.135
 26.531	 -0.235	 -0.125
 26.539	 -0.235	 -0.125
 26.547	 -0.225	 -0.125
 26.555	 -0.225	 -0.115
 26.562	 -0.215	 -0.105
 26.570	 -0.215	 -0.095
 26.578	 -0.205	 -0.105
 26.586	 -0.195	 -0.085
 26.594	 -0.195	 -0.085
 26.602	 -0.185	 -0.075
 26.609	 -0.185	 -0.075
 26.617	 -0.175	 -0.065
 26.625	 -0.175	 -0.055
 26.633	 -0.155	 -0.055
 26.641	 -0.155	 -0.045
 26.648	 -0.135	 -0.025
 26.656	  0.185	  0.465
 26.664	  0.665	  0.695
 26.672	  0.635	  0.665
 26.680	  0.625	  0.665
 26.688	  0.615	  0.655
 26.695	  0.605	  0.655
 26.703	  0.595	  0.635
 26.711	  0.585	  0.635
 26.719	  0.575	  0.635
 26.727	  0.565	  0.625
 26.734	  0.555	  0.615
 26.742	  0.545	  0.605
 26.750	  0.545	  0.605
 26.758	  0.535	  0.595
 26.766	  0.525	  0.585
 26.773	  0.515	  0.585
 26.781	  0.505	  0.575
 26.789	  0.495	  0.575
 26.797	  0.495	  0.565
 26.805	  0.485	  0.555
 26.812	  0.475	  0.555
 26.820	  0.475	  0.545
 26.828	  0.465	  0.535
 26.836	  0.455	  0.535
 26.844	  0.445	  0.535
 26.852	  0.445	  0.525
 26.859	  0.435	  0.515
 26.867	  0.425	  0.505
 26.875	  0.415	  0.505
 26.883	  0.415	  0.505
 26.891	  0.405	  0.495
 26.898	  0.405	  0.485
 26.906	  0.395	  0.485
 26.914	  0.385	  0.475
 26.922	  0.375	  0.465
 26.930	  0.375	  0.465
 26.938	  0.365	  0.465
 26.945	  0.355	  0.455
 26.953	  0.355	  0.445
 26.961	  0.345	  0.445
 26.969	  0.345	  0.435
 26.977	  0.335	  0.435
 26.984	  0.335	  0.425
 26.992	  0.325	  0.425
 27.000	  0.325	  0.415
 27.008	  0.315	  0.415
 27.016	  0.305	  0.405
 27.023	  0.305	  0.395
 27.031	  0.295	  0.395
 27.039	  0.295	  0.395
 27.047	  0.285	  0.385
 27.055	  0.285	  0.385
 27.062	  0.275	  0.375
 27.070	  0.275	  0.375
 27.078	  0.265	  0.365
 27.086	  0.265	  0.365
 27.094	  0.255	  0.355
 27.102	  0.245	  0.355
 27.109	  0.235	  0.345
 27.117	  0.235	  0.335
 27.125	  0.235	  0.335
 27.133	  0.215	  0.325
 27.141	  0.205	  0.315
 27.148	  0.195	  0.305
 27.156	  0.225	  0.265
 27.164	 -0.615	 -0.425
 27.172	 -0.595	 -0.395
 27.180	 -0.575	 -0.385
 27.188	 -0.565	 -0.385
 27.195	 -0.565	 -0.375
 27.203	 -0.555	 -0.375
 27.211	 -0.545	 -0.365
 27.219	 -0.545	 -0.365
 27.227	 -0.535	 -0.355
 27.234	 -0.525	 -0.345
 27.242	 -0.515	 -0.335
 27.250	 -0.515	 -0.335
 27.258	 -0.505	 -0.325
 27.266	 -0.505	 -0.315
 27.273	 -0.495	 -0.315
 27.281	 -0.485	 -0.305
 27.289	 -0.475	 -0.295
 27.297	 -0.465	 -0.295
 27.305	 -0.455	 -0.285
 27.312	 -0.455	 -0.275
 27.320	 -0.445	 -0.275
 27.328	 -0.435	 -0.265
 27.336	 -0.435	 -0.265
 27.344	 -0.425	 -0.255
 27.352	 -0.415	 -0.245
 27.359	 -0.415	 -0.245
 27.367	 -0.405	 -0.235
 27.375	 -0.405	 -0.235
 27.383	 -0.385	 -0.225
 27.391	 -0.385	 -0.225
 27.398	 -0.375	 -0.215
 27.406	 -0.375	 -0.215
 27.414	 -0.365	 -0.205
 27.422	 -0.365	 -0.205
 27.430	 -0.355	 -0.205
 27.438	 -0.345	 -0.195
 27.445	 -0.345	 -0.185
 27.453	 -0.345	 -0.185
 27.461	 -0.335	 -0.185
 27.469	 -0.325	 -0.175
 27.477	 -0.325	 -0.165
 27.484	 -0.325	 -0.165
 27.492	 -0.315	 -0.165
 27.500	 -0.305	 -0.155
 27.508	 -0.305	 -0.145
 27.516	 -0.295	 -0.145
 27.523	 -0.295	 -0.145
 27.531	 -0.295	 -0.135
 27.539	 -0.285	 -0.135
 27.547	 -0.285	 -0.135
 27.555	 -0.275	 -0.125
 27.562	 -0.275	 -0.125
 27.570	 -0.275	 -0.115
 27.578	 -0.265	 -0.115
 27.586	 -0.255	 -0.115
 27.594	 -0.255	 -0.105
 27.602	 -0.255	 -0.105
 27.609	 -0.245	 -0.105
 27.617	 -0.235	 -0.095
 27.625	 -0.235	 -0.085
 27.633	 -0.225	 -0.085
 27.641	 -0.215	 -0.075
 27.648	 -0.185	 -0.065
 27.656	  0.245	  0.525
 27.664	  0.595	  0.655
 27.672	  0.565	  0.625
 27.680	  0.555	  0.625
 27.688	  0.545	  0.615
 27.695	  0.545	  0.615
 27.703	  0.535	  0.605
 27.711	  0.535	  0.595
 27.719	  0.515	  0.585
 27.727	  0.505	  0.585
 27.734	  0.505	  0.575
 27.742	  0.495	  0.565
 27.750	  0.485	  0.555
 27.758	  0.485	  0.545
 27.766	  0.465	  0.545
 27.773	  0.465	  0.535
 27.781	  0.455	  0.525
 27.789	  0.455	  0.525
 27.797	  0.435	  0.505
 27.805	  0.435	  0.505
 27.812	  0.425	  0.505
 27.820	  0.415	  0.495
 27.828	  0.405	  0.485
 27.836	  0.405	  0.475
 27.844	  0.395	  0.475
 27.852	  0.385	  0.465
 27.859	  0.375	  0.455
 27.867	  0.375	  0.455
 27.875	  0.365	  0.445
 27.883	  0.365	  0.445
 27.891	  0.355	  0.435
 27.898	  0.345	  0.425
 27.906	  0.345	  0.425
 27.914	  0.335	  0.415
 27.922	  0.325	  0.405
 27.930	  0.315	  0.405
 27.938	  0.305	  0.395
 27.945	  0.305	  0.395
 27.953	  0.295	  0.385
 27.961	  0.295	  0.385
 27.969	  0.285	  0.375
 27.977	  0.285	  0.375
 27.984	  0.275	  0.365
 27.992	  0.265	  0.355
 28.000	  0.265	  0.355
 28.008	  0.255	  0.355
 28.016	  0.245	  0.345
 28.023	  0.245	  0.335
 28.031	  0.245	  0.335
 28.039	  0.235	  0.335
 28.047	  0.225	  0.315
 28.055	  0.225	  0.315
 28.062	  0.215	  0.305
 28.070	  0.215	  0.305
 28.078	  0.205	  0.295
 28.086	  0.205	  0.295
 28.094	  0.195	  0.295
 28.102	  0.195	  0.285
 28.109	  0.185	  0.275
 28.117	  0.185	  0.275
 28.125	  0.175	  0.275
 28.133	  0.165	  0.265
 28.141	  0.155	  0.255
 28.148	  0.145	  0.245
 28.156	  0.175	  0.145
 28.164	 -0.685	 -0.475
 28.172	 -0.645	 -0.465
 28.180	 -0.625	 -0.455
 28.188	 -0.615	 -0.445
 28.195	 -0.605	 -0.435
 28.203	 -0.605	 -0.435
 28.211	 -0.595	 -0.425
 28.219	 -0.585	 -0.415
 28.227	 -0.575	 -0.415
 28.234	 -0.575	 -0.405
 28.242	 -0.565	 -0.405
 28.250	 -0.555	 -0.395
 28.258	 -0.545	 -0.385
 28.266	 -0.535	 -0.385
 28.273	 -0.525	 -0.375
 28.281	 -0.525	 -0.365
 28.289	 -0.515	 -0.355
 28.297	 -0.505	 -0.355
 28.305	 -0.495	 -0.345
 28.312	 -0.485	 -0.345
 28.320	 -0.475	 -0.335
 28.328	 -0.475	 -0.335
 28.336	 -0.465	 -0.325
